disease_a	disease_b	window	n_cases	cases_event	RR_shrunk	CI_low_RR_shrunk	CI_high_RR_shrunk	lfsr	theta	directionality_fdr
R11	K21	4_5	49964	199	1.47062441684981	1.26001698274531	1.71643414735783	5.11509869468144e-07	0.610429447852761	0.000934773748396204
R12	K21	4_5	17764	263	2.74071838592314	2.36530684740566	3.17571366234196	9.26341824777113e-42	0.806748466257669	2.90055789320429e-28
R20	K21	4_5	22507	206	1.76838350979313	1.51431226235937	2.06508282039265	2.9765543654335e-13	0.553763440860215	0.197789933570349
R22	K21	4_5	37673	246	1.33828175014292	1.16585047009262	1.53621591165402	1.76690837536744e-05	0.611940298507463	0.000120812570017361
R30	K21	4_5	19114	138	1.35853664058978	1.13236664730275	1.62988004655662	0.00049242779122638	0.560975609756098	0.26485568131213
R31	K21	4_5	30826	241	1.24553171483096	1.08475438581598	1.43013872350723	0.000937228154704705	0.58495145631068	0.00618245300412326
R32	K21	4_5	17668	158	1.2513150688783	1.05649696670198	1.48205764043957	0.00475224486785664	0.461988304093567	1
R42	K21	4_5	62129	463	1.57419627247398	1.41997345447155	1.74516917655563	3.352403703953e-18	0.561893203883495	0.00424931678931395
R49	K21	4_5	21925	205	1.77878972838173	1.52283262367955	2.07776800194304	1.88197941060128e-13	0.646687697160883	3.72744255915206e-06
R50	K21	4_5	71164	269	1.29262719909948	1.13299709168566	1.47474789486514	6.89018792809262e-05	0.576017130620985	0.0102767041502185
R51	K21	4_5	61553	388	1.8028063512793	1.6077922930288	2.02147426275463	3.18470604869974e-24	0.672443674176776	3.82960860062518e-15
R52	K21	4_5	55905	398	1.72152084266627	1.53854639229023	1.92625586500698	1.39471020554024e-21	0.863340563991323	2.5951143709981e-58
R53	K21	4_5	39877	259	1.59105019023656	1.3870701336115	1.82502718969278	1.67583597814421e-11	0.573008849557522	0.0176753140768357
R55	K21	4_5	24698	195	1.4962637045624	1.27993247702893	1.74915873592617	2.1629500520058e-07	0.656565656565657	1.49492012779815e-06
R60	K21	4_5	11467	129	1.57096612424605	1.29785985688298	1.90154164214294	1.79943684291537e-06	0.5375	0.658590791747
R63	K21	4_5	38514	227	1.4920877789559	1.29044196439032	1.72524297995949	3.36618693130738e-08	0.402482269503546	1
R73	K21	4_5	47638	399	1.29510081493567	1.161919826033	1.44354720804928	1.5436580319336e-06	0.637380191693291	1.94031278361013e-10
R74	K21	4_5	56857	408	1.46738338867904	1.31605788178768	1.63610889700864	2.59549113520183e-12	0.724689165186501	2.37127098107966e-25
R79	K21	4_5	15870	110	1.55255220351553	1.26371502380679	1.9074065744505	1.4172455990416e-05	0.53921568627451	0.691090811245392
S61	K21	4_5	55313	292	1.31581744986622	1.15908539321522	1.49374288685472	1.13440470360649e-05	0.691943127962085	8.65899540091081e-14
S62	K21	4_5	34270	149	1.25310185492039	1.05246041679598	1.49199365006554	0.00568143248530291	0.689814814814815	5.26095657463941e-07
S83	K21	4_5	46324	247	1.37261560813815	1.19550455572814	1.57596522629473	3.57741198788131e-06	0.730769230769231	4.26580158413084e-16
S93	K21	4_5	74452	282	1.37868643157544	1.21094269605795	1.56966657695522	6.26806105102991e-07	0.713924050632912	4.31048969168296e-16
T30	K21	4_5	34753	178	1.34867440912881	1.1475979206968	1.58498253528948	0.000143036729878126	0.669172932330827	7.60177990548961e-07
T78	K21	4_5	36477	200	1.55272233407429	1.32965349422826	1.81321423754273	1.37046268330232e-08	0.626959247648903	9.9182339487484e-05
I10	K22	4_5	128732	108	1.26239925845334	1.02996857378238	1.54728205142332	0.012477439507277	0.624277456647399	0.0114929814288178
A08	K29	4_5	38936	302	1.87422562257065	1.64603129883953	2.13405521922752	1.25321269709804e-21	0.473354231974922	1
A09	K29	4_5	166689	1246	1.89666317778294	1.7779733469293	2.02327622974244	3.39507856629165e-84	0.485202492211838	1
B07	K29	4_5	79535	461	1.27184961391164	1.14966759776286	1.40701663990086	1.57743996112381e-06	0.496232508073197	1
B34	K29	4_5	99362	679	1.6047226342246	1.47317944145769	1.748011586589	1.21892578435362e-27	0.433035714285714	1
B35	K29	4_5	64256	442	1.43080365175617	1.28905709437154	1.5881368628415	8.80839625442942e-12	0.404761904761905	1
B36	K29	4_5	16802	112	1.52031504682032	1.24035060822982	1.863471365477	2.76668685723436e-05	0.504504504504505	0.888088326990479
B37	K29	4_5	17121	128	1.57518733309677	1.30025825143614	1.90824794352045	1.73762348537605e-06	0.363636363636364	1
B49	K29	4_5	30002	203	1.38946881397972	1.19375271475547	1.61727262368377	1.10555028432071e-05	0.372477064220184	1
B96	K29	4_5	9963	115	2.51257019112789	2.02272883442771	3.12103573049156	2.4575915259726e-17	0.281173594132029	1
D12	K29	4_5	16724	171	1.67747442451926	1.417677572931	1.98488041191096	8.56413695232524e-10	0.495652173913044	1
D17	K29	4_5	38169	259	1.32785543703779	1.16087647949808	1.51885242987537	1.80544093745032e-05	0.467509025270758	1
D22	K29	4_5	52107	286	1.16488090736993	1.02641636565767	1.32202444715069	0.00914081807169578	0.483108108108108	1
D23	K29	4_5	30732	206	1.4130632598633	1.21486484115184	1.6435966444484	3.72715789456573e-06	0.439232409381663	1
D50	K29	4_5	18905	185	1.78870892894711	1.51975638197093	2.10525823115531	1.34575158473073e-12	0.488126649076517	1
D64	K29	4_5	18576	179	1.72698781196666	1.46424992671143	2.03687010548793	4.38544327094707e-11	0.460154241645244	1
E03	K29	4_5	21015	168	1.51675245474304	1.28227873133705	1.79410135467991	5.90821687812733e-07	0.520123839009288	0.841115872174858
E11	K29	4_5	74256	513	1.2127241481377	1.10241379200282	1.33407244189535	3.78898154200897e-05	0.580316742081448	3.24576751957628e-05
E66	K29	4_5	97228	587	1.25211328852896	1.14485236789337	1.36942345692631	4.46998577429154e-07	0.352552552552553	1
E78	K29	4_5	157371	987	1.27064545674262	1.18551846895238	1.36188504778621	6.84163604374951e-12	0.555743243243243	4.54342330298482e-05
E79	K29	4_5	36769	250	1.23038288395025	1.07426095390766	1.40919395386297	0.00139303239889604	0.542299349240781	0.300500214553778
F10	K29	4_5	37735	276	1.42687795369068	1.25133521393152	1.62704659156176	5.69770112552141e-08	0.558704453441296	0.0646692576067127
F17	K29	4_5	142315	852	1.23789780027412	1.14914648710505	1.3335035882013	9.86940776904927e-09	0.519195612431444	0.410042705332354
F32	K29	4_5	52400	419	1.5355922884908	1.3785316197771	1.71054739887192	3.4574789158653e-15	0.537179487179487	0.191005944872637
F41	K29	4_5	138150	1045	1.74218143330653	1.62475722844849	1.86809210226218	4.59447010701866e-55	0.503857280617165	0.888088326990479
F43	K29	4_5	22448	141	1.40490168558598	1.17233914255417	1.68359877659815	0.000117121983352093	0.415929203539823	1
F51	K29	4_5	43138	349	1.56709319158652	1.39235905972427	1.76375558730026	4.92976016863041e-14	0.385635359116022	1
F52	K29	4_5	39851	321	1.53650174583167	1.35872496161871	1.73753900283925	3.91425818651388e-12	0.47136563876652	1
G43	K29	4_5	19419	150	1.7554138308376	1.4656111079176	2.10252071702309	4.9444401500386e-10	0.470219435736677	1
G44	K29	4_5	17525	152	2.01238996658928	1.67619153626257	2.41602065755498	3.13962591433723e-14	0.464831804281346	1
G47	K29	4_5	22968	150	1.23525530087762	1.03856315516879	1.46919872012817	0.00854638407489941	0.407608695652174	1
G56	K29	4_5	20425	149	1.43758760438929	1.20481191283415	1.71533672457821	2.85894920748989e-05	0.461300309597523	1
H00	K29	4_5	29786	186	1.31930475387343	1.12698132818595	1.54444886535498	0.000287386752732995	0.392405063291139	1
H04	K29	4_5	13500	127	1.53740931515367	1.26908833364154	1.86246090178693	5.60137803053331e-06	0.477443609022556	1
H10	K29	4_5	104565	696	1.4611621182115	1.34395879297578	1.58858645581614	3.2666511520204e-19	0.425688073394495	1
H11	K29	4_5	21808	168	1.42291959491267	1.20446219806216	1.68099935128221	1.7058429319691e-05	0.450402144772118	1
H16	K29	4_5	16436	111	1.34188275792638	1.09696091558891	1.64148905437839	0.00213598045037678	0.518691588785047	0.888088326990479
H25	K29	4_5	33608	257	1.19777057967265	1.04814022942348	1.36876185195036	0.00406653306335064	0.422697368421053	1
H40	K29	4_5	26307	207	1.27338423092216	1.09702117307669	1.47810036793871	0.000753196840953848	0.616071428571429	0.000325822076967379
H52	K29	4_5	46655	254	1.27786203681339	1.11622975071184	1.462898999142	0.000193232134081653	0.631840796019901	2.7004552742841e-06
H53	K29	4_5	28798	219	1.46543606696713	1.26477636536558	1.69793089527519	1.86257744164603e-07	0.464968152866242	1
H54	K29	4_5	44812	337	1.47836633702718	1.31173885550277	1.6661601638822	7.63950112430078e-11	0.394613583138173	1
H57	K29	4_5	36908	307	1.63497085029648	1.44050705469749	1.85568662965039	1.42163549881126e-14	0.514237855946399	0.847805867747892
H60	K29	4_5	67604	389	1.3227702314301	1.18475602337282	1.4768619451087	3.34786950538193e-07	0.403108808290155	1
H61	K29	4_5	152672	945	1.27965104007455	1.19205646584084	1.37368223006854	4.96779060647454e-12	0.503462972828983	0.888088326990479
H65	K29	4_5	55697	317	1.39459321975889	1.2337891075871	1.57635550244162	5.30008487252774e-08	0.461426491994178	1
H66	K29	4_5	51052	260	1.23538374335944	1.08126281897356	1.4114727396301	0.000952138033186209	0.468468468468469	1
H81	K29	4_5	42015	340	1.46401275288191	1.29999412164877	1.64872540952915	1.66380440975936e-10	0.518292682926829	0.806183247626582
H90	K29	4_5	13889	109	1.37981869139443	1.12553421108274	1.69155197805131	0.000983386298686285	0.664634146341463	0.000390342450773946
H91	K29	4_5	55703	388	1.29454408357826	1.15963053880396	1.44515371771422	2.19618465728609e-06	0.520107238605898	0.681437498216426
H92	K29	4_5	32585	220	1.54762989551148	1.33486045396553	1.79431362009825	3.64908935054561e-09	0.419847328244275	1
H93	K29	4_5	28384	231	1.45133812331247	1.25759570556878	1.67492807016822	1.77946761922255e-07	0.487341772151899	1
I10	K29	4_5	125498	791	1.2015822932142	1.11256624776414	1.29772048205436	1.51917624896746e-06	0.556650246305419	0.000288131171884685
I20	K29	4_5	11340	115	1.52939326006212	1.25110151957546	1.86958748536822	1.70856247104462e-05	0.621621621621622	0.010131970802178
I25	K29	4_5	22914	205	1.37725972627954	1.18438097211232	1.60154916221644	1.63135768218076e-05	0.64873417721519	2.66281822809029e-06
I44	K29	4_5	15881	126	1.26521093970392	1.04763039089776	1.52798041738243	0.00733127231011757	0.484615384615385	1
I45	K29	4_5	24487	170	1.19258147732934	1.01335367843275	1.40350857784291	0.0171377615467574	0.480225988700565	1
I49	K29	4_5	14805	121	1.36537103118273	1.1248542034928	1.6573152742856	0.000824359635347932	0.508403361344538	0.888088326990479
I50	K29	4_5	13712	111	1.28400842314218	1.05076009664098	1.56903334640369	0.00731133527594882	0.428571428571429	1
I73	K29	4_5	20114	150	1.23500681369583	1.03848657292634	1.46871598500997	0.00855850218101199	0.517241379310345	0.888088326990479
I83	K29	4_5	26709	171	1.19056532819657	1.01209724190668	1.40050357022364	0.0177638593679271	0.515060240963855	0.888088326990479
I84	K29	4_5	63681	532	1.68149785753701	1.52606113869483	1.85276655909063	4.51758179951239e-26	0.477558348294434	1
I87	K29	4_5	14643	119	1.39842539422549	1.149695776956	1.70096613592202	0.000399457295951462	0.50210970464135	0.888088326990479
J01	K29	4_5	40177	267	1.56849790870863	1.3706561635472	1.79489630955768	3.09174060223404e-11	0.430645161290323	1
J02	K29	4_5	172274	1205	1.67080897557959	1.56615657641778	1.78245436944909	8.56396058333708e-55	0.470887065259867	1
J03	K29	4_5	148267	880	1.43252881158119	1.32992442481992	1.54304918212784	1.38116053512699e-21	0.4853833425262	1
J04	K29	4_5	26367	155	1.41283800925688	1.18819579599949	1.67995144160719	4.64584407083833e-05	0.503246753246753	0.888088326990479
J06	K29	4_5	35720	254	1.48774586136592	1.29689752675342	1.70667897991316	7.2523758541245e-09	0.446397188049209	1
J11	K29	4_5	104111	717	1.60204914736032	1.4740461201046	1.74116768502183	7.35518601074782e-29	0.442319555829735	1
J18	K29	4_5	35289	199	1.18889610229346	1.02218475193697	1.38279693506496	0.0124980920192239	0.432608695652174	1
J20	K29	4_5	112547	771	1.49055808213414	1.37642950158236	1.61414979384068	4.91406857442981e-23	0.519892110586649	0.428460235715591
J22	K29	4_5	53825	401	1.60653664315186	1.43795082616379	1.79488751550372	2.72543219663293e-17	0.262262916939176	1
J30	K29	4_5	88413	556	1.40956323373351	1.28432037687974	1.547019377455	2.51887557133023e-13	0.449838187702265	1
J34	K29	4_5	20588	130	1.34531075257142	1.11569140718939	1.6221878283921	0.000956335663568434	0.372492836676218	1
J40	K29	4_5	45132	300	1.42377859350033	1.25516968909559	1.61503699533282	2.0174363455835e-08	0.38961038961039	1
J44	K29	4_5	35925	315	1.45817415488628	1.28902288037517	1.64952220658757	1.04318321601286e-09	0.528523489932886	0.538352154237571
K01	K29	4_5	20672	128	1.44174789569508	1.19218017604299	1.74355943548774	8.17193696052174e-05	0.501960784313726	0.888088326990479
K02	K29	4_5	105567	670	1.42742733593405	1.31109100686074	1.55408647356254	1.22670530578505e-16	0.526729559748428	0.259897133738724
K04	K29	4_5	43825	312	1.55714339618575	1.37431653177374	1.76429192273157	1.89037034197146e-12	0.337662337662338	1
K05	K29	4_5	54907	407	1.46515099267569	1.31398424789961	1.63370864968128	3.22361636822933e-12	0.508114856429463	0.888088326990479
K07	K29	4_5	29272	138	1.32634431558298	1.10570794968787	1.59100714069741	0.0011853419698009	0.558704453441296	0.294921619681474
K08	K29	4_5	51154	348	1.50730193528177	1.33952343449868	1.69609509291972	4.87638994105087e-12	0.271028037383178	1
K12	K29	4_5	21063	158	1.73693268742868	1.45685495777017	2.07085485385303	3.81398097046163e-10	0.45014245014245	1
K21	K29	4_5	21835	160	1.44820911519993	1.22096463821784	1.71774806222846	1.07307420337401e-05	0.246913580246914	1
K30	K29	4_5	36178	382	2.16280657479926	1.92257449141753	2.43305645678571	4.65530590337474e-38	0.43018018018018	1
K40	K29	4_5	52156	335	1.16074823384085	1.03252733905384	1.30489180422021	0.00636024012512715	0.542949756888169	0.174173053154386
K42	K29	4_5	14780	105	1.39533456531007	1.13363966369125	1.71744039266369	0.00084172696961062	0.6	0.0628823266754627
K44	K29	4_5	16507	158	1.87111293229795	1.56726389442688	2.23386987849477	2.10256564414475e-12	0.41688654353562	1
K52	K29	4_5	64899	510	1.82451972297999	1.65085393497559	2.01645472625791	2.5243442957277e-32	0.429292929292929	1
K57	K29	4_5	19033	195	1.71002617092815	1.45957185601923	2.00345703652748	1.59501097075039e-11	0.511811023622047	0.888088326990479
K59	K29	4_5	38555	327	1.67414161165974	1.48037155650029	1.89327478198554	1.1376593056979e-16	0.475290697674419	1
K60	K29	4_5	21249	171	1.72559844022069	1.4569437649631	2.04379197639623	1.33672319229614e-10	0.508928571428571	0.888088326990479
K62	K29	4_5	32091	269	1.63622759123677	1.42966310265944	1.87263749434696	4.42241025135405e-13	0.473591549295775	1
K76	K29	4_5	39457	350	1.74773089632588	1.55056307512927	1.9699703513947	3.17811141421693e-20	0.520059435364042	0.733395074950255
K80	K29	4_5	25710	206	1.44840567341844	1.24498938314678	1.68505773879631	8.17062576222498e-07	0.496385542168675	1
L02	K29	4_5	47599	308	1.34344520284759	1.18714869757263	1.52031924622803	1.47951859761274e-06	0.415654520917679	1
L03	K29	4_5	29535	189	1.30486194626743	1.1161822904764	1.52543604511957	0.000425685789272296	0.323630136986301	1
L20	K29	4_5	34704	195	1.39140704577554	1.19168030979544	1.62460816975834	1.49427042278277e-05	0.571847507331378	0.0590032687883615
L21	K29	4_5	39012	276	1.43535246449356	1.25865520934142	1.63685549627664	3.56800157029531e-08	0.475862068965517	1
L25	K29	4_5	17042	129	1.45383789972102	1.20306476308832	1.75688350578851	5.42246485457114e-05	0.57847533632287	0.120574574744851
L29	K29	4_5	21220	185	1.75279858826066	1.48898066253863	2.06335983287416	7.84942452333343e-12	0.387840670859539	1
L30	K29	4_5	49930	344	1.50487983902917	1.33650543805149	1.69446622919705	7.57891543621897e-12	0.283594394064303	1
L40	K29	4_5	24721	165	1.42441293761321	1.20377278134276	1.68549434601493	1.92429586305921e-05	0.589285714285714	0.0254198978978374
L50	K29	4_5	45623	306	1.53698255205539	1.35511245651549	1.74326149388155	1.15534094268433e-11	0.469325153374233	1
L60	K29	4_5	22899	149	1.41281219916061	1.18427922871694	1.68544568012019	6.26637971999889e-05	0.476038338658147	1
L70	K29	4_5	26829	157	1.33656663400066	1.12625748114191	1.58614739261274	0.0004536941092379	0.539518900343643	0.583168874765573
L72	K29	4_5	39923	257	1.29219630786418	1.12953936113996	1.47827632706189	9.57130474338732e-05	0.403453689167975	1
M10	K29	4_5	29484	239	1.39543225223189	1.21258620432141	1.60584968196853	1.69504278025938e-06	0.539503386004515	0.394195620643724
M12	K29	4_5	16898	114	1.63677308675929	1.33504682342832	2.0066907695866	1.08004809245868e-06	0.419117647058824	1
M13	K29	4_5	16524	135	1.49948750235472	1.2449977040316	1.80599752307731	9.93295787992811e-06	0.439739413680782	1
M16	K29	4_5	17444	153	1.47078826541397	1.23482127576729	1.75184714106521	7.77041838572941e-06	0.56043956043956	0.234053919533364
M17	K29	4_5	37370	304	1.37765080734048	1.21607329848762	1.56069683408577	2.47013653138228e-07	0.596078431372549	0.000225375788079596
M19	K29	4_5	18558	172	1.51613733006871	1.28444467374298	1.78962352417201	4.43432137360138e-07	0.614285714285714	0.00172620480840159
M21	K29	4_5	23450	129	1.48316297329991	1.22635727713433	1.79374513967748	2.44685862820844e-05	0.586363636363636	0.0757121313293519
M23	K29	4_5	34439	247	1.40410063608382	1.2226808087705	1.61243930722481	7.78315832600558e-07	0.602439024390244	0.000496144861028857
M25	K29	4_5	138129	906	1.43062766956832	1.32962074293654	1.53930776110957	4.9444831025969e-22	0.351435221101629	1
M41	K29	4_5	23283	149	1.41274579461796	1.18417136761807	1.68544075189501	6.30421789932542e-05	0.600806451612903	0.0150410648733993
M43	K29	4_5	18021	159	1.92733500067825	1.61325671456918	2.30255989099134	2.39884179799465e-13	0.347921225382932	1
M47	K29	4_5	29498	248	1.46410144550066	1.27468772430186	1.68166132131786	3.53545183278765e-08	0.547461368653422	0.219435507840845
M51	K29	4_5	42427	382	1.71941252618655	1.53345756785966	1.92791733998457	8.74496143067909e-21	0.557664233576642	0.0220843963441379
M62	K29	4_5	50093	347	1.57092457552954	1.39511680533424	1.76888702979349	4.52551598133512e-14	0.396571428571429	1
M65	K29	4_5	27969	194	1.41620137945362	1.2121717072498	1.65457280942215	5.92175037202699e-06	0.450116009280742	1
M71	K29	4_5	17172	110	1.24602320102011	1.01932212348703	1.52314345161975	0.0159963959988685	0.408921933085502	1
M72	K29	4_5	17506	143	1.51548909279727	1.26425914146043	1.81664273966365	3.51594284974779e-06	0.40625	1
M75	K29	4_5	79281	633	1.53695031963208	1.40736220911117	1.67847073747207	6.05461004738691e-22	0.487673343605547	1
M76	K29	4_5	13175	107	1.74044984855036	1.40865051788162	2.15040255682037	1.41418508556957e-07	0.481981981981982	1
M77	K29	4_5	81639	591	1.53400963510651	1.40038459632281	1.68038520759133	1.86542963734848e-20	0.439405204460967	1
M79	K29	4_5	97231	724	1.66518437154614	1.53218663220675	1.80972665663316	1.76820929766046e-33	0.321349312028407	1
N18	K29	4_5	25855	200	1.30252127041108	1.11896906550383	1.51618280806484	0.000328983722749347	0.376647834274953	1
N20	K29	4_5	30791	228	1.34412851422996	1.16493288963449	1.55088887852836	2.59415969761088e-05	0.529002320185615	0.61638342705013
N23	K29	4_5	62217	443	1.4436549011309	1.30063123972521	1.6024061316562	2.74424100056365e-12	0.505131128848347	0.888088326990479
N28	K29	4_5	11353	111	1.63281558403335	1.32898352300112	2.0061096961094	1.53742787723157e-06	0.563451776649746	0.335495936913166
N30	K29	4_5	15852	130	1.50320987152059	1.24397739732014	1.81646380609874	1.23382931725298e-05	0.541666666666667	0.61638342705013
N39	K29	4_5	44354	349	1.58426359607025	1.40729846213805	1.78348176265344	1.38095941092917e-14	0.336547733847637	1
N40	K29	4_5	65739	505	1.34901707290687	1.22419275236174	1.48656905498202	7.84892972481846e-10	0.471521942110177	1
N41	K29	4_5	19738	159	1.4050661852066	1.18450289687304	1.66670000556584	4.80861096398045e-05	0.48036253776435	1
N42	K29	4_5	30979	239	1.24431415218413	1.08318815417707	1.42940790420849	0.00101722708877075	0.339007092198582	1
N45	K29	4_5	17087	129	1.55191095219347	1.28235511466958	1.87812843414955	3.20586918383032e-06	0.460714285714286	1
N48	K29	4_5	22426	153	1.55142722223379	1.30093243417281	1.8501548294616	5.16409628609603e-07	0.397402597402597	1
R00	K29	4_5	27907	195	1.36523731237332	1.16980875140339	1.59331422068803	3.97446054633955e-05	0.380116959064327	1
R03	K29	4_5	43759	303	1.36466677808675	1.20439825031486	1.54626213939353	5.49876657429423e-07	0.45839636913767	1
R04	K29	4_5	27582	215	1.61092755737771	1.38618650575777	1.872105654138	2.54355354338524e-10	0.528255528255528	0.66547983673536
R05	K29	4_5	101053	694	1.51131178642123	1.38947448967889	1.64383249404138	3.1944889016034e-22	0.40395809080326	1
R06	K29	4_5	56026	398	1.43708749861949	1.28753667500856	1.60400904981965	5.15572695284278e-11	0.434497816593886	1
R07	K29	4_5	104924	749	1.59057394963969	1.46627648372868	1.72540821417179	2.79767405509694e-29	0.390104166666667	1
R10	K29	4_5	126649	1113	2.23686242563146	2.08598177729639	2.3986563860049	2.53800284339019e-113	0.422390891840607	1
R11	K29	4_5	46977	371	1.95298191834188	1.73571358150296	2.19744686797211	4.90799162464065e-29	0.410852713178295	1
R12	K29	4_5	17697	179	2.00518661672905	1.69466751332673	2.37260308366702	2.5851782550236e-16	0.476063829787234	1
R20	K29	4_5	22153	174	1.54568664483918	1.31002913877915	1.82373592564566	1.25794106708654e-07	0.359504132231405	1
R22	K29	4_5	36901	232	1.25952906373622	1.09388375374341	1.45025781484307	0.00067975075071979	0.392554991539763	1
R30	K29	4_5	18650	163	1.78918299163006	1.50355720483425	2.12906816398197	2.78657805963007e-11	0.401477832512315	1
R31	K29	4_5	30335	253	1.55049860839403	1.35030413712075	1.78037367178477	2.58433607956589e-10	0.4430823117338	1
R42	K29	4_5	60152	492	1.72030765849628	1.55493724534024	1.90326551682373	3.66418598925633e-26	0.377590176515733	1
R49	K29	4_5	21925	155	1.39214580084348	1.17125147904982	1.6547000925697	8.84793937043199e-05	0.454545454545455	1
R50	K29	4_5	69206	371	1.3148885976195	1.17468630761865	1.47182444618317	1.00074882345336e-06	0.44272076372315	1
R51	K29	4_5	59230	482	1.89107326484348	1.70537687195116	2.09698990986915	6.86599057166737e-34	0.443422263109476	1
R52	K29	4_5	53905	379	1.49176077832595	1.33241193061615	1.67016683701007	2.04368925799115e-12	0.686594202898551	5.41112724993009e-17
R53	K29	4_5	38351	314	1.77402622562665	1.56332812130897	2.01312124199237	3.24887928613975e-19	0.392009987515606	1
R55	K29	4_5	24161	176	1.44924087098939	1.23080021104006	1.70645006663696	4.33807313844535e-06	0.409302325581395	1
R59	K29	4_5	18656	111	1.49487804580142	1.21896824881343	1.83323919551994	5.68092981003428e-05	0.422053231939164	1
R60	K29	4_5	11246	101	1.42786149668504	1.15533443493731	1.76467383993992	0.000494328851100166	0.341216216216216	1
R63	K29	4_5	37821	243	1.41855719088658	1.23375345589116	1.63104264811362	4.66131192330505e-07	0.301115241635688	1
R73	K29	4_5	47281	352	1.3345966343878	1.18866160664926	1.49844847899156	5.30732809953859e-07	0.496473906911143	1
R74	K29	4_5	55951	395	1.46797106338745	1.31426953759597	1.63964771403332	5.32115813330096e-12	0.529490616621984	0.407391632768101
R79	K29	4_5	15577	102	1.26992788137793	1.03099019329141	1.564240702186	0.0123928828535417	0.334426229508197	1
S13	K29	4_5	16312	122	1.46028199043507	1.20216071370423	1.77382563519178	6.87834631255596e-05	0.484126984126984	1
S61	K29	4_5	53913	340	1.31312261749689	1.16740621394622	1.47702743739319	2.89433726092664e-06	0.446780551905388	1
S63	K29	4_5	16456	104	1.58450093190422	1.28199880802506	1.95838185456119	1.03869724191377e-05	0.492890995260663	1
S83	K29	4_5	45349	307	1.44647555903331	1.27657826554119	1.63898414954898	3.61192595185114e-09	0.556159420289855	0.0595757933450276
S93	K29	4_5	72373	441	1.4174781570776	1.27692672324811	1.57350009927055	3.02343533923471e-11	0.504	0.888088326990479
T30	K29	4_5	33868	208	1.34705872170039	1.15981117032173	1.56453675058651	4.85979624520487e-05	0.446351931330472	1
T78	K29	4_5	35547	228	1.46179724400848	1.26519885913497	1.68894491736404	1.31657902246458e-07	0.416819012797075	1
A08	K30	4_5	40292	231	1.45759581584058	1.26272158381429	1.68254474271221	1.3620804387005e-07	0.560679611650485	0.0898329336254562
A09	K30	4_5	170520	969	1.41116777357831	1.31479329765554	1.51460650791034	7.52650844766758e-22	0.558179723502304	2.28133833491243e-05
B02	K30	4_5	31818	216	1.21629111053329	1.0516798458211	1.40666769591584	0.00420151716448082	0.546835443037975	0.279992531260846
B07	K30	4_5	80201	433	1.31196156366116	1.18177859243388	1.45648529728341	1.82238820521812e-07	0.578104138851803	0.000290562845269016
B34	K30	4_5	101771	521	1.29546663901043	1.17769391842415	1.42501696453913	5.27754337085746e-08	0.512795275590551	0.84062138751852
B35	K30	4_5	64448	486	1.66976218703245	1.50882689115953	1.84786324897798	1.89404190283927e-23	0.488442211055276	1
B37	K30	4_5	17308	143	1.65756472575474	1.38026302821523	1.99057771156786	3.18477426625019e-08	0.421828908554572	1
B49	K30	4_5	30356	211	1.56929316995824	1.34919312082886	1.82529914751171	2.59385555721419e-09	0.464757709251101	1
B96	K30	4_5	10943	105	2.10077266197215	1.6877649431604	2.61484621728521	1.39165134967732e-11	0.30791788856305	1
D17	K30	4_5	38485	265	1.34847446434783	1.18040278780856	1.54047703019579	5.47743116519551e-06	0.630952380952381	1.77843816948849e-06
D22	K30	4_5	52288	295	1.31393351711178	1.15829307814448	1.49048744222436	1.11988706045653e-05	0.569498069498069	0.0148818120599411
D23	K30	4_5	30850	244	1.56056489266529	1.3556020641926	1.79651746522673	2.98446701220978e-10	0.529284164859002	0.61638342705013
E03	K30	4_5	21034	165	1.40580615985181	1.18859508057934	1.66271171012588	3.53238189473772e-05	0.602189781021898	0.00785294974254062
E11	K30	4_5	74311	594	1.19981145349625	1.09812245571577	1.31091711716474	2.85468466165765e-05	0.69392523364486	1.77251828160334e-28
E66	K30	4_5	97633	586	1.23148138760458	1.12609484989274	1.34673061346559	2.62130426108551e-06	0.433111603843311	1
E78	K30	4_5	157707	1133	1.2851298746423	1.20451828994143	1.37113633598576	1.71904908968929e-14	0.689592209373098	2.9312363653064e-52
E79	K30	4_5	36645	264	1.20219549022672	1.05377635922477	1.37151871369054	0.00311988911110306	0.616822429906542	2.54487427793259e-05
F17	K30	4_5	143509	883	1.22158169697515	1.1355992796523	1.3140743122359	4.01721588250871e-08	0.689305230288837	1.36980431017084e-40
F32	K30	4_5	52909	436	1.48736522832497	1.33858845636184	1.65267772325102	8.05452895384787e-14	0.641176470588235	6.0071562229422e-12
F41	K30	4_5	140061	1097	1.74498762658385	1.63005676797102	1.86802194669633	5.60280994701886e-58	0.622941510505395	3.04831609637154e-23
F43	K30	4_5	22696	161	1.5362745352821	1.29394827613845	1.82398283708807	4.81022653565421e-07	0.551369863013699	0.34347605861063
F51	K30	4_5	43261	427	1.80986547616333	1.6230984375146	2.01812346441769	6.89759076928001e-27	0.515700483091787	0.82267690506197
F52	K30	4_5	39720	381	1.64481631632803	1.46783916801197	1.84313157287055	5.49020410077079e-18	0.596244131455399	2.16019175452733e-05
G43	K30	4_5	19825	125	1.46246466683295	1.206535460584	1.77268134390311	5.4394971903629e-05	0.58411214953271	0.0941360585561414
