disease_a	disease_b	window	n_cases	cases_event	RR_shrunk	CI_low_RR_shrunk	CI_high_RR_shrunk	lfsr	theta	directionality_fdr
A09	B36	1_2	174013	360	1.36809966995942	1.21855566346225	1.53599606736476	5.76163022707393e-08	0.466321243523316	1
B07	B36	1_2	82018	159	1.33450084250813	1.12314575560717	1.58562901543634	0.000526050104609183	0.415143603133159	1
B35	B36	1_2	66432	230	2.9203609375296	2.48552756774503	3.43126671219591	4.20975768735505e-39	0.451866404715128	1
B49	B36	1_2	31158	166	3.78474522476256	3.09860050680012	4.62282775237636	2.57223321011525e-39	0.468926553672316	1
D22	B36	1_2	53600	117	1.36989073855068	1.12092017536826	1.67416081609058	0.00106264130991466	0.477551020408163	1
F17	B36	1_2	146585	255	1.25411174175229	1.09465802642389	1.43679233407631	0.000559805691501408	0.525773195876289	0.928944687508532
F41	B36	1_2	144682	283	1.42308331997144	1.24845819567433	1.62213371869219	6.56666455649257e-08	0.519266055045872	0.928944687508532
H10	B36	1_2	108648	229	1.64282796896264	1.41717135023329	1.90441595870648	2.34589178786124e-11	0.439539347408829	1
H54	B36	1_2	46394	122	2.41448080713374	1.95218629535226	2.98625063698915	2.19260401427209e-16	0.537444933920705	0.928944687508532
H60	B36	1_2	70556	135	1.2805526562454	1.06332335797969	1.54216033449392	0.00460540910724842	0.417956656346749	1
H61	B36	1_2	157379	233	1.28675700153096	1.11581713979462	1.48388434084613	0.00026799565682763	0.492600422832981	1
I84	B36	1_2	67031	144	1.93849539689663	1.6038606900718	2.34294937649554	3.88146780856998e-12	0.521739130434783	0.928944687508532
J02	B36	1_2	178885	381	1.42087732691017	1.26903284968292	1.5908905578227	5.79826985826475e-10	0.445093457943925	1
J03	B36	1_2	152986	349	1.26364925231679	1.12461480009549	1.41987232672484	4.268693783656e-05	0.456806282722513	1
J11	B36	1_2	107881	213	1.31843598680893	1.13559149965838	1.53072073173827	0.000144634705164718	0.458064516129032	1
J20	B36	1_2	116965	200	1.40775360577668	1.20553552926801	1.64389200190604	7.86882741964266e-06	0.533333333333333	0.922358747877606
J30	B36	1_2	91909	176	1.24182571027083	1.05514273484747	1.46153789791537	0.00463283729598877	0.429268292682927	1
K02	B36	1_2	109140	221	1.45690223710624	1.25620978618654	1.68965737397144	3.31788723803884e-07	0.44466800804829	1
K08	B36	1_2	53096	125	1.81263281632177	1.48253461322212	2.21623002761846	3.39986986476969e-09	0.377643504531722	1
K29	B36	1_2	60085	120	1.40386858661059	1.15088926169488	1.7124558148797	0.000414586048724566	0.481927710843373	1
K52	B36	1_2	69182	123	1.28800577570073	1.06025008601173	1.56468638873572	0.00544464116444995	0.471264367816092	1
L02	B36	1_2	49513	108	1.46732316473086	1.18930203428572	1.81033682587525	0.000175600942122986	0.482142857142857	1
L30	B36	1_2	51480	151	2.30261734593815	1.90414039014682	2.78448305033139	3.96840454720494e-18	0.35952380952381	1
L50	B36	1_2	47445	102	1.54878006830073	1.24631086161929	1.92465601788067	4.02200279918614e-05	0.51	0.928944687508532
M25	B36	1_2	142988	301	1.71056043251517	1.50230607365327	1.94768366087417	2.75701401004872e-16	0.416320885200553	1
M62	B36	1_2	52684	132	1.77526935129506	1.46040204715866	2.15802304288689	4.24460372006804e-09	0.49811320754717	1
M75	B36	1_2	82602	125	1.68334398943582	1.37938959077403	2.05427604044747	1.50932906540613e-07	0.437062937062937	1
M77	B36	1_2	84823	187	2.01244636132197	1.70168942155941	2.37995271398392	1.56163849555399e-16	0.47103274559194	1
M79	B36	1_2	101121	241	1.91919942351386	1.65670481301973	2.22328467827785	1.92667303978536e-18	0.3856	1
R05	B36	1_2	104717	224	1.75153359314118	1.50666328771111	2.03620142132932	1.54565864495135e-13	0.421845574387947	1
R07	B36	1_2	109457	252	1.71118122121122	1.48511525976948	1.97165920460641	5.5971872850085e-14	0.444444444444444	1
R10	B36	1_2	135084	311	1.67799642878812	1.47724561670372	1.90602834301076	8.85598954756367e-16	0.433751743375174	1
R11	B36	1_2	50528	108	1.28508522667874	1.04471674648577	1.58075769856574	0.00886213257544801	0.437246963562753	1
R42	B36	1_2	63437	123	1.63588085926104	1.33944296252866	1.99792470494196	7.11644347487338e-07	0.440860215053763	1
R50	B36	1_2	71721	133	1.22342283683042	1.01535609344317	1.47412661168214	0.0171109094195427	0.458620689655172	1
R51	B36	1_2	62526	148	1.53813580752867	1.28300318077071	1.84400303745208	1.66550750189229e-06	0.436578171091445	1
R52	B36	1_2	56738	160	2.27794859721054	1.89426613289734	2.73934571358072	1.10792224297972e-18	0.601503759398496	0.0251274494846935
S61	B36	1_2	55807	120	1.44974024661397	1.18765147380136	1.76966629437607	0.000132683587353726	0.481927710843373	1
S93	B36	1_2	74838	167	1.20953422470468	1.02382620748336	1.42892712653649	0.0127535720643772	0.448924731182796	1
A08	B37	1_2	41448	125	1.96402891512292	1.60280110105496	2.40666766256898	3.85106103974974e-11	0.553097345132743	0.701061992022288
A09	B37	1_2	174353	512	2.168356157288	1.95581788690295	2.40399091159455	3.28030376333091e-49	0.535005224660397	0.336369370824979
B02	B37	1_2	32699	113	2.11109069907697	1.70151923187723	2.61924981877069	5.70120059326323e-12	0.551219512195122	0.834273938134899
B07	B37	1_2	82112	243	2.13323231561692	1.83841555701312	2.47532724308853	9.33486460755284e-24	0.50625	0.928944687508532
B34	B37	1_2	104079	254	1.71675825003649	1.49072045632266	1.97707013180641	3.23599142850278e-14	0.472998137802607	1
B35	B37	1_2	66405	299	3.11930626852658	2.7026545524228	3.60019063041064	7.71096631503567e-55	0.469387755102041	1
B49	B37	1_2	31221	131	2.79171870498126	2.26167752508939	3.44597903161911	6.00970002728434e-22	0.411949685534591	1
D17	B37	1_2	39644	117	1.96040119643226	1.58936252092243	2.41805931647523	1.63618730050127e-10	0.536697247706422	0.928944687508532
D22	B37	1_2	53705	154	1.92880978450691	1.60591049220494	2.31663421023022	1.0778338270566e-12	0.590038314176245	0.0762428751627884
D23	B37	1_2	31857	111	2.17666933647459	1.7492424721731	2.70853782464064	1.57271987579952e-12	0.518691588785047	0.928944687508532
E11	B37	1_2	76164	216	1.86844068711192	1.6007949108877	2.18083564453571	1.18280384459822e-15	0.588555858310627	0.0193174968556723
E66	B37	1_2	99917	265	1.84586295130207	1.60535279602471	2.12240576864275	3.95675687078517e-18	0.463286713286713	1
E78	B37	1_2	161809	331	1.4117429545224	1.25075761974747	1.59344875312135	1.22793548182826e-08	0.483211678832117	1
E79	B37	1_2	37928	111	1.69027587175507	1.36891612218764	2.08707639301638	5.42585641750994e-07	0.60655737704918	0.0831493578470128
F10	B37	1_2	39435	102	1.68651248414769	1.3540071837075	2.10067154252296	1.56577611784255e-06	0.641509433962264	0.0116339118288448
F17	B37	1_2	146870	343	1.59491769205498	1.41365242017042	1.79942566371677	1.75084596216445e-14	0.558631921824104	0.0736028486632795
F32	B37	1_2	54956	213	2.39785995783009	2.0400391605291	2.81844215964644	1.43031529442209e-26	0.628318584070796	0.000115489579493956
F41	B37	1_2	144540	457	2.18056542077165	1.95493780911955	2.43223366599395	9.84091016076462e-45	0.588917525773196	3.88716860411613e-05
F51	B37	1_2	45511	191	2.74026959278311	2.30151161718304	3.26267196961731	5.09840035317941e-30	0.501312335958005	0.928944687508532
F52	B37	1_2	41459	159	2.52130030382479	2.08900726266625	3.04305080009796	2.84413345853273e-22	0.537162162162162	0.922358747877606
H00	B37	1_2	30784	114	2.5478202471437	2.04140609321709	3.17986119142295	6.62706161519593e-17	0.5	0.977168608945989
H10	B37	1_2	108519	437	2.7808214525896	2.47558554964379	3.12369247441084	7.00163016786278e-67	0.534883720930233	0.447803477067357
H25	B37	1_2	34710	112	1.96861412121779	1.58873027772514	2.439332599494	3.02129751471469e-10	0.434108527131783	1
H52	B37	1_2	48021	111	2.14180235618836	1.72195013320076	2.66402449439527	3.97554162518163e-12	0.538834951456311	0.928944687508532
H54	B37	1_2	46331	152	2.13714043228064	1.77235059494625	2.57701226851631	9.30956863743608e-16	0.488745980707396	1
H57	B37	1_2	38402	138	2.30795815164948	1.89232871911827	2.81487607092241	7.68431151024412e-17	0.567901234567901	0.379761500417076
H60	B37	1_2	70254	212	2.20669913493584	1.88069545148692	2.58921297878221	1.49461376795024e-22	0.480725623582767	1
H61	B37	1_2	157235	405	1.70817590195523	1.52707055431704	1.91075972473684	4.07699584900028e-21	0.517902813299233	0.928944687508532
H65	B37	1_2	57306	170	2.00540743793223	1.68254960944665	2.39021718559405	4.04844268873668e-15	0.487106017191977	1
H66	B37	1_2	52686	156	2.06139835593228	1.71525970478754	2.47738763405898	6.29852334256301e-15	0.565217391304348	0.351484202918502
H81	B37	1_2	44081	150	2.13854103040037	1.77133629619996	2.58186869908163	1.3371519540268e-15	0.539568345323741	0.922358747877606
H91	B37	1_2	57688	183	2.02258063568486	1.70713689639753	2.39631188130257	2.00043938192619e-16	0.590322580645161	0.0368379399198059
H92	B37	1_2	33805	122	2.64401768142611	2.13068545904794	3.2810237053092	5.31077360378765e-19	0.4765625	1
H93	B37	1_2	29633	114	2.46225456290727	1.97553106751687	3.06889505928051	5.38332852252367e-16	0.6	0.113335876296757
I10	B37	1_2	128733	243	1.21315225430364	1.05593502424916	1.39377741842451	0.00322379263894987	0.503105590062112	0.928944687508532
I84	B37	1_2	66860	263	2.6778180973072	2.30837414380209	3.10638974254632	5.98056579182682e-39	0.591011235955056	0.00429088099910902
J01	B37	1_2	42125	121	1.85846571945491	1.51424444568495	2.28093610660512	1.54206876046986e-09	0.5	0.975795463969543
J02	B37	1_2	178748	598	2.67117366886551	2.4198715937047	2.94857329942738	7.33863752363719e-85	0.496265560165975	1
J03	B37	1_2	152989	331	1.69760190464902	1.50001837587959	1.92121128181385	2.71112245580697e-17	0.472182596291013	1
J06	B37	1_2	37275	108	1.88924559143506	1.52088377953112	2.3468255449849	4.5627746206105e-09	0.48868778280543	1
J11	B37	1_2	108098	252	1.6776482708182	1.45654127765203	1.93231991688992	3.73396383865211e-13	0.470149253731343	1
J18	B37	1_2	36183	130	2.46854040519499	2.00750037152103	3.03546231847678	5.38433663355917e-18	0.541666666666667	0.922358747877606
J20	B37	1_2	116652	367	2.19388931875836	1.9422034906555	2.47819055321416	6.99411091606516e-37	0.536549707602339	0.502495817752411
J22	B37	1_2	55811	244	3.11981815025545	2.6624995861068	3.65568706243281	2.88778359410177e-45	0.375384615384615	1
J30	B37	1_2	91926	285	2.17091305541564	1.89134397361629	2.491806651734	1.59974788072037e-28	0.511669658886894	0.928944687508532
J40	B37	1_2	46854	191	2.80502222153032	2.35411840322481	3.34229138708597	4.39138644785656e-31	0.533519553072626	0.922358747877606
J44	B37	1_2	37216	219	3.33949239049686	2.81875526633229	3.95643054201631	1.63265463434901e-44	0.629310344827586	7.27528742766851e-05
J45	B37	1_2	46316	127	2.08342020952215	1.69978319497327	2.55364318360236	7.95128905456245e-13	0.587962962962963	0.163777449324324
K02	B37	1_2	109197	315	2.02228011212624	1.77603640501735	2.30266499062072	1.13395167085529e-26	0.533898305084746	0.69689229996827
K04	B37	1_2	45841	172	2.40245414013808	2.00769056099063	2.87483838775369	5.46574594244869e-22	0.473829201101928	1
K05	B37	1_2	57065	193	2.18148044263761	1.84585291487528	2.57813441323516	2.91094296128597e-20	0.564327485380117	0.241448121705589
K08	B37	1_2	52932	188	2.21481830513741	1.8692910158403	2.62421425192943	2.0486575289438e-20	0.418708240534521	1
K12	B37	1_2	21588	112	3.02098879804747	2.39883588602649	3.80450091275127	2.68437409234494e-21	0.446215139442231	1
K21	B37	1_2	23731	105	2.56705742496273	2.03798597312269	3.23347849787167	5.93254024977675e-16	0.483870967741936	1
K29	B37	1_2	59994	230	2.54910455565691	2.17821089270723	2.98315193327986	1.00380213261076e-31	0.602094240837696	0.0024758185042541
K30	B37	1_2	39335	157	2.41489724927103	2.00134351852868	2.91390691830061	1.83435701803768e-20	0.5	0.970253809096314
K40	B37	1_2	53899	129	1.53135516477135	1.26161664507997	1.85876482354373	8.2646992357664e-06	0.565789473684211	0.47552151264131
K52	B37	1_2	68978	215	2.04451311623978	1.74760447356406	2.39186494753688	2.14990859185183e-19	0.486425339366516	1
K59	B37	1_2	40530	183	2.86403600430278	2.39311905980053	3.42761978362513	8.21200088957292e-31	0.479057591623037	1
K62	B37	1_2	33830	144	2.78231445950894	2.2758009655079	3.40156009638781	9.22651373788717e-24	0.569169960474308	0.332301162597747
K76	B37	1_2	41575	145	2.25690487972984	1.8604513824753	2.73784076494995	7.51348288137077e-17	0.568627450980392	0.337700751446631
L02	B37	1_2	49319	187	2.49970928531955	2.10162166285051	2.97320237108595	2.10277041334836e-25	0.522346368715084	0.928944687508532
L03	B37	1_2	30524	130	2.61723112318669	2.12401415776149	3.22497791605882	8.55934774317897e-20	0.485074626865672	1
L20	B37	1_2	35754	106	2.17266838966922	1.73750978882453	2.71681228032758	5.14298161188313e-12	0.502369668246446	0.928944687508532
L21	B37	1_2	40413	181	3.02695311801614	2.52175153746812	3.63336555665071	6.65936752918305e-33	0.526162790697675	0.928944687508532
L29	B37	1_2	22172	126	3.06423300215906	2.463053319909	3.81214804227934	4.39376710820134e-24	0.4921875	1
L30	B37	1_2	51452	279	3.83684265824736	3.28570384313909	4.48042863476161	3.26776338682672e-65	0.452188006482982	1
L50	B37	1_2	47405	161	2.23113714651397	1.85763471607563	2.67973726130117	4.64244055386267e-18	0.519354838709678	0.928944687508532
L72	B37	1_2	41401	127	1.92948783438935	1.57788505760556	2.35943884829356	7.74247361463285e-11	0.508	0.928944687508532
M17	B37	1_2	38757	115	1.80327375146983	1.46302996586996	2.22264498923401	1.65990286179741e-08	0.560975609756098	0.642037465011146
M25	B37	1_2	143062	427	2.11829914728437	1.8929516576626	2.37047325494113	2.30557535802024e-39	0.442028985507246	1
M47	B37	1_2	30794	114	2.104649047684	1.6980455735471	2.60861527094598	5.54192536997488e-12	0.59375	0.160724638369846
M51	B37	1_2	44386	115	1.63848439991323	1.33278284032304	2.01430499218336	1.41150019171883e-06	0.569306930693069	0.491700709223753
M62	B37	1_2	52643	201	2.52239085802538	2.13291409613577	2.98298729056972	1.54820038758306e-27	0.566197183098592	0.192016080256146
M75	B37	1_2	82506	277	2.28647055471741	1.9858985142091	2.63253512713958	6.83725393554777e-31	0.5187265917603	0.928944687508532
M77	B37	1_2	84843	300	2.35510595291541	2.05534420845597	2.69858645896801	3.2097511813874e-35	0.523560209424084	0.928944687508532
M79	B37	1_2	101189	335	2.2658556170522	1.99337470884218	2.5755828317442	3.37159634910866e-36	0.402644230769231	1
N23	B37	1_2	64747	156	1.60259398290546	1.34171617789842	1.91419580113255	1.0028031401247e-07	0.597701149425287	0.039769597897534
N39	B37	1_2	46152	217	3.05473354926823	2.58431933878319	3.610775540386	1.89240265542854e-39	0.484375	1
N40	B37	1_2	67711	173	1.59708364551969	1.34894208172696	1.89087152468475	2.81389351256931e-08	0.476584022038568	1
N42	B37	1_2	32180	118	2.26704599687657	1.83096793220062	2.80698392449558	3.02420654074128e-14	0.493723849372385	1
N48	B37	1_2	22912	194	5.77287450594922	4.67489071244404	7.12873992385065	1.0539191972135e-62	0.546478873239437	0.629239236416525
R00	B37	1_2	29203	104	1.92456398322592	1.54232377913463	2.40153628935724	3.45986263926709e-09	0.514851485148515	0.928944687508532
R03	B37	1_2	45146	124	1.64421727076932	1.34723407442374	2.00666720417717	5.06542846127679e-07	0.521008403361345	0.928944687508532
R04	B37	1_2	28597	101	2.1862656217817	1.73890193665704	2.74872163186695	1.0830486548308e-11	0.561111111111111	0.69689229996827
R05	B37	1_2	104711	370	2.43317988828282	2.15074838102393	2.75269967467111	1.41512554020731e-45	0.448484848484848	1
R06	B37	1_2	58092	222	2.66550430211654	2.26849909486254	3.13198854726997	5.07590940661309e-33	0.516279069767442	0.928944687508532
R07	B37	1_2	109469	360	2.29338321956281	2.02618226805358	2.59582105455144	1.13535768689017e-39	0.47682119205298	1
R10	B37	1_2	134922	460	2.56905706688024	2.29731973874697	2.87293671036283	9.89877499464734e-62	0.452755905511811	1
R11	B37	1_2	50543	148	2.18321086788396	1.80491445383869	2.64079534822795	4.50656720607447e-16	0.478964401294498	1
R20	B37	1_2	23163	101	2.62107766082489	2.06989989130205	3.31902433201914	6.22113226061323e-16	0.545945945945946	0.922358747877606
R22	B37	1_2	38264	152	2.4479010788302	2.02167594912143	2.96398623841873	2.36562972316824e-20	0.548736462093863	0.69689229996827
R30	B37	1_2	19435	117	3.86301182175141	3.04177579676031	4.90596984527424	4.97956010239289e-29	0.557142857142857	0.69689229996827
R31	B37	1_2	31414	114	2.12090075693687	1.71073407806697	2.62940925679	3.58961001713052e-12	0.545454545454545	0.922358747877606
R42	B37	1_2	63284	245	2.56301279370611	2.20037346170318	2.98541801881962	6.0274326101357e-34	0.465779467680608	1
R49	B37	1_2	22791	101	2.63331368505105	2.07911294517725	3.33524014650678	4.81801445846121e-16	0.543010752688172	0.928944687508532
R50	B37	1_2	71594	192	1.91704489179087	1.62647937317142	2.2595190432545	4.37136870340875e-15	0.454976303317536	1
R51	B37	1_2	62565	207	2.22738222510898	1.89431318456429	2.61901338023605	1.70914996478592e-22	0.544736842105263	0.634167045835454
R52	B37	1_2	56646	195	2.12342143411557	1.79948927231011	2.50566572207072	2.4840923752996e-19	0.601851851851852	0.00798669097245308
R53	B37	1_2	40524	165	2.66591298140128	2.2122623808198	3.21259001012808	3.44608791023888e-25	0.483870967741936	1
R63	B37	1_2	39196	109	1.79446332967247	1.44814079543997	2.22360881737393	4.60718450018681e-08	0.422480620155039	1
R73	B37	1_2	48742	149	1.86213269001566	1.54723909929521	2.24111332036818	2.44145111613006e-11	0.551851851851852	0.672810941169544
R74	B37	1_2	58093	150	1.59093969171502	1.32765825076574	1.90643119282727	2.49369115459864e-07	0.555555555555556	0.566300039193389
S61	B37	1_2	55836	163	1.93055834368238	1.61539718003495	2.30720689897516	2.40803349109814e-13	0.615094339622642	0.00615012771301221
S83	B37	1_2	46960	112	1.54836170806274	1.25792888809471	1.9058501650488	1.87980150201345e-05	0.595744680851064	0.151817483745819
S93	B37	1_2	74974	178	1.61279947002058	1.36509610305881	1.905449824866	9.87788526999945e-09	0.526627218934911	0.928944687508532
T30	B37	1_2	35187	121	2.19876641533871	1.78221235532623	2.71268108694965	9.92494782786244e-14	0.599009900990099	0.0982186689099627
T78	B37	1_2	36946	115	2.32568607878986	1.87154340383474	2.89002954780234	1.34294307045759e-14	0.477178423236515	1
A08	B49	1_2	41358	186	1.50965700716279	1.28419401531939	1.77470401830901	3.07180350127308e-07	0.577639751552795	0.102357834045665
A09	B49	1_2	174021	722	1.50023430011263	1.38108829199646	1.62965899304012	4.02354458273662e-22	0.490156143923965	1
B00	B49	1_2	16727	106	2.06377738867674	1.6540372861768	2.5750188013344	7.08981817374442e-11	0.502369668246446	0.928944687508532
B02	B49	1_2	32560	149	1.80320199436889	1.49973698727046	2.16807177531426	1.83814695585865e-10	0.537906137184116	0.922358747877606
B07	B49	1_2	81522	416	1.93384642065652	1.72838208910517	2.16373567063647	6.43561563831692e-31	0.483720930232558	1
B34	B49	1_2	103577	454	1.55233483524496	1.39820148886966	1.72345935825251	8.91876118161896e-17	0.501103752759382	0.928944687508532
B35	B49	1_2	65472	631	3.80633847448104	3.43410145692115	4.21892386234392	2.46727999294935e-143	0.512591389114541	0.928944687508532
B36	B49	1_2	17088	188	3.59282024368452	2.98491219659138	4.32453501251058	4.71823176642432e-42	0.531073446327684	0.928944687508532
B37	B49	1_2	17780	187	3.59387240711379	2.98441675670086	4.32778661010195	7.11358458892568e-42	0.588050314465409	0.0407015345537656
D17	B49	1_2	39370	171	1.54355930031351	1.30358739492975	1.82770662162834	2.43711070954098e-07	0.511976047904192	0.928944687508532
D22	B49	1_2	53418	233	1.48151065464991	1.28213342199156	1.71189190001137	5.03824476791367e-08	0.517777777777778	0.928944687508532
D23	B49	1_2	31662	160	1.8585366180446	1.55439340015056	2.2221905730416	5.45032570252584e-12	0.533333333333333	0.928944687508532
D64	B49	1_2	19701	109	2.15603176427202	1.73024010912623	2.68660571676228	3.90691352274324e-12	0.553299492385787	0.79837056022268
E03	B49	1_2	21740	104	1.74757304807125	1.40476097953112	2.17404355818909	2.75554738504775e-07	0.556149732620321	0.768018841012354
E11	B49	1_2	75999	273	1.66313173404173	1.45217181549856	1.90473822398696	1.02424469173133e-13	0.579617834394905	0.0156586971491379
E66	B49	1_2	99558	398	1.51112843406267	1.35198141500897	1.68900927104648	1.8625320910665e-13	0.453302961275626	1
E78	B49	1_2	161373	515	1.3497476665759	1.22526114135671	1.4868820220723	6.48190247503922e-10	0.489543726235741	1
E79	B49	1_2	37840	142	1.52599580829587	1.26855248328968	1.83568534815188	3.73935113870821e-06	0.525925925925926	0.928944687508532
F10	B49	1_2	39322	134	1.24648763187754	1.03499849534162	1.50119195671956	0.0101800796758025	0.629107981220657	0.00576199103132721
F17	B49	1_2	146527	492	1.23077417574629	1.11583749749868	1.35754988972824	1.70529864346596e-05	0.543046357615894	0.151660297762261
F32	B49	1_2	54805	242	1.7369905744612	1.50303999098838	2.00735594119688	3.82449422514095e-14	0.578947368421053	0.0315226596838757
F41	B49	1_2	144196	589	1.53974602143607	1.40464285225852	1.687843857758	1.71648573023893e-20	0.535454545454545	0.243591975342542
F43	B49	1_2	23397	109	1.54727547930212	1.2539403762158	1.9092306574213	2.38390781107273e-05	0.536945812807882	0.928944687508532
F51	B49	1_2	45292	287	2.45150827095141	2.13146463494021	2.81960709271244	1.76203377127803e-36	0.520871143375681	0.928944687508532
F52	B49	1_2	41224	210	1.97096653660216	1.68330548500465	2.30778615231257	1.79479122128135e-17	0.49645390070922	1
G44	B49	1_2	18539	102	1.8388738359337	1.4730590885852	2.29553383885588	3.72892443514071e-08	0.515151515151515	0.928944687508532
G47	B49	1_2	23753	123	1.96377586964347	1.60035060456313	2.40973175202862	5.21689010505112e-11	0.574766355140187	0.343962930895195
H00	B49	1_2	30606	196	2.0172172218642	1.71270250920923	2.37587397595645	2.22044310069872e-17	0.511749347258486	0.928944687508532
H10	B49	1_2	107956	623	2.12171000789649	1.93301886698412	2.32882018613278	1.08565384523135e-56	0.492879746835443	1
H11	B49	1_2	22556	126	2.1124647449048	1.72190391962061	2.59161225409659	3.81707492513583e-13	0.557522123893805	0.653981581172673
H52	B49	1_2	47741	236	1.79208155553895	1.54701806707652	2.07596560767512	3.8867920707907e-15	0.541284403669725	0.64288051144685
H53	B49	1_2	29665	165	1.97839757532933	1.65649628439385	2.36285284968279	2.59778636275033e-14	0.504587155963303	0.928944687508532
H54	B49	1_2	46093	238	2.00187206735108	1.72529832491224	2.32278193062313	2.9720529020308e-20	0.480808080808081	1
H57	B49	1_2	38162	238	2.1796862964314	1.87508252184422	2.53377240494889	1.8071189284644e-24	0.527716186252772	0.928944687508532
H60	B49	1_2	70081	401	2.0169073804835	1.79774514852254	2.26278757297272	3.32218643306712e-33	0.51875808538163	0.928944687508532
H61	B49	1_2	156883	623	1.60405657067704	1.46634660519497	1.75469938199916	3.15707183262013e-25	0.54410480349345	0.0588719206193543
H65	B49	1_2	57072	272	1.63341110524262	1.42643741244607	1.87041633614667	6.56397436474756e-13	0.485714285714286	1
H66	B49	1_2	52436	278	1.81406582800792	1.58364881404619	2.0780079517365	4.40808555485825e-18	0.558232931726908	0.152641883361119
H81	B49	1_2	44050	174	1.61916647634282	1.36801556551871	1.91642561984912	1.07256399651857e-08	0.537037037037037	0.922358747877606
H91	B49	1_2	57443	262	1.72190048596317	1.49849644031826	1.97861082868538	9.31910006878861e-15	0.552742616033755	0.275129624225634
H92	B49	1_2	33583	183	1.91370062352291	1.61774970133471	2.26379276933291	1.89349294283621e-14	0.479057591623037	1
H93	B49	1_2	29493	167	2.14467290159328	1.79376069055569	2.56423383511857	2.96761299426597e-17	0.568027210884354	0.261576726173308
I10	B49	1_2	128475	352	1.16811452951551	1.04103177103869	1.31071076985847	0.00415744623223474	0.489568845618915	1
I45	B49	1_2	25207	100	1.68180053411853	1.34769065666018	2.09874055487688	2.13589006593048e-06	0.512820512820513	0.928944687508532
I83	B49	1_2	27529	138	2.03235765747875	1.6730423443458	2.46884226324088	4.61274213265632e-13	0.6	0.0559081203611836
I84	B49	1_2	66516	364	1.98520569325347	1.76000985158314	2.23921567312875	3.30297735774485e-29	0.56875	0.0142883021072794
J01	B49	1_2	41954	211	1.71370591483144	1.46849853127327	1.99985760965107	4.16665404233664e-12	0.488425925925926	1
J02	B49	1_2	178078	907	1.9709337435482	1.8258357433914	2.12756258908673	5.60323583739005e-68	0.485806106052491	1
J03	B49	1_2	152585	640	1.50751413511676	1.38066045600469	1.64602300130562	2.98822951632193e-20	0.466132556445739	1
J04	B49	1_2	27122	133	1.69378614068729	1.39638599265068	2.0545261163344	4.49882308066641e-08	0.540650406504065	0.922358747877606
J06	B49	1_2	37233	183	1.69444231159408	1.43621824687532	1.9990936290963	2.08786517445764e-10	0.575471698113208	0.125040942127715
J11	B49	1_2	107746	396	1.38941356948697	1.24402895531184	1.55178869336736	2.84052062665061e-09	0.430434782608696	1
J18	B49	1_2	36183	151	1.44824543158793	1.21185205496412	1.73075155628416	2.35568537314993e-05	0.527972027972028	0.928944687508532
J20	B49	1_2	116450	531	1.71502924178017	1.55499812083603	1.89152981006799	1.99169745670345e-27	0.564293304994687	0.00283589034152564
J22	B49	1_2	55751	351	2.28758289391673	2.01835334184265	2.59272516266302	1.20354488421341e-38	0.425454545454546	1
J30	B49	1_2	91325	516	1.97937339659386	1.78876785540167	2.19028927164153	3.82337651533624e-40	0.528147389969294	0.601227350194008
J34	B49	1_2	21328	128	1.98764377024112	1.62571609418414	2.43014618081946	1.07466446658691e-11	0.56140350877193	0.548414270080138
J40	B49	1_2	46609	267	2.08250740526742	1.8081345369803	2.39851460402744	1.31290828254327e-24	0.484573502722323	1
J44	B49	1_2	37306	168	2.04586814309704	1.71398645439202	2.44201256562674	1.15827190068054e-15	0.631578947368421	0.000763378107588697
J45	B49	1_2	46169	185	1.29771951694552	1.1063752019112	1.52215626466697	0.000692241131891208	0.60655737704918	0.00665797648810015
K02	B49	1_2	108515	549	1.7811050519794	1.61678463995924	1.9621260171463	7.92210673493742e-32	0.531461761858664	0.425368365928324
K04	B49	1_2	45610	240	1.65664604382145	1.43403835201497	1.91380942542644	3.64732465332608e-12	0.457142857142857	1
K05	B49	1_2	56839	292	1.95247460215398	1.70768612011166	2.23235231999606	6.53442481211085e-23	0.557251908396947	0.144415141437743
K07	B49	1_2	29663	119	1.24311918852475	1.02103531383106	1.5135081969693	0.0152076390654109	0.495833333333333	1
K08	B49	1_2	52781	270	1.64319214065089	1.43418920835325	1.88265285735702	4.33046900229436e-13	0.405405405405405	1
K12	B49	1_2	21681	164	2.30940442381351	1.92473662095427	2.77094992357197	1.11836197027699e-19	0.567474048442907	0.283337250264833
K21	B49	1_2	23670	138	2.13968505588723	1.75886890866189	2.60295245190852	1.43375446732425e-14	0.501818181818182	0.928944687508532
K29	B49	1_2	59704	308	1.89799426036002	1.66668968181649	2.16139948045603	2.24596701717045e-22	0.599221789883269	0.000312385683841637
K30	B49	1_2	39153	238	2.16930764725334	1.86637163245943	2.52141405633699	3.14817906738619e-24	0.508547008547009	0.928944687508532
K40	B49	1_2	53831	212	1.59468931134963	1.36877313047171	1.85789298687969	1.09470522217506e-09	0.572972972972973	0.0964737304099493
K52	B49	1_2	68638	367	1.8469211620661	1.64016565886728	2.07973978753059	2.18450074721576e-24	0.526542324246772	0.868418722493671
K59	B49	1_2	40357	253	2.4098795528596	2.07748093457967	2.7954622170652	1.79426398268761e-31	0.55	0.355359870329623
K60	B49	1_2	22055	136	2.06455394343011	1.69660215140343	2.51230554069908	2.31877341885187e-13	0.621004566210046	0.0109239504204251
